type,word,pos1,stemmed1,polarity
strongsubj,conspirator,noun,n,negative
strongsubj,conspiratorial,anypos,n,negative
strongsubj,conspire,verb,y,negative
strongsubj,consternation,noun,n,negative
weaksubj,constrain,verb,y,negative
weaksubj,constraint,noun,n,negative
weaksubj,consume,verb,y,negative
weaksubj,contagious,adj,n,negative
weaksubj,contaminate,verb,y,negative
weaksubj,contamination,noun,n,negative
strongsubj,contempt,noun,n,negative
strongsubj,contemptible,adj,n,negative
strongsubj,contemptuous,adj,n,negative
strongsubj,contemptuously,anypos,n,negative
strongsubj,contend,verb,y,negative
strongsubj,contention,noun,n,negative
strongsubj,contentious,adj,n,negative
strongsubj,contentious,noun,n,negative
strongsubj,contort,verb,y,negative
strongsubj,contortions,adj,n,negative
strongsubj,contortions,noun,n,negative
strongsubj,contradict,verb,y,negative
strongsubj,contradiction,noun,n,negative
strongsubj,contradictory,adj,n,negative
strongsubj,contrariness,anypos,n,negative
strongsubj,contrary,adj,n,negative
strongsubj,contravene,verb,y,negative
strongsubj,contrive,verb,y,negative
strongsubj,contrived,anypos,n,negative
weaksubj,controversial,adj,n,negative
weaksubj,controversial,noun,n,negative
weaksubj,controversy,adj,n,negative
weaksubj,controversy,noun,n,negative
strongsubj,convoluted,adj,n,negative
weaksubj,coping,adj,n,negative
weaksubj,coping,noun,n,negative
weaksubj,corrode,verb,y,negative
weaksubj,corrosion,noun,n,negative
weaksubj,corrosive,adj,n,negative
strongsubj,corrupt,adj,n,negative
strongsubj,corrupt,verb,y,negative
strongsubj,corruption,noun,n,negative
weaksubj,costly,adj,n,negative
strongsubj,counterproductive,adj,n,negative
strongsubj,coupists,adj,n,negative
strongsubj,coupists,noun,n,negative
strongsubj,covetous,adj,n,negative
strongsubj,covetous,anypos,n,negative
weaksubj,cow,verb,y,negative
strongsubj,coward,noun,n,negative
strongsubj,cowardly,anypos,n,negative
weaksubj,crackdown,adj,n,negative
weaksubj,crackdown,noun,n,negative
strongsubj,crafty,adj,n,negative
weaksubj,cramped,adj,n,negative
strongsubj,cranky,adj,n,negative
strongsubj,crass,adj,n,negative
strongsubj,craven,anypos,y,negative
strongsubj,cravenly,anypos,n,negative
strongsubj,craze,noun,n,negative
strongsubj,crazily,anypos,n,negative
strongsubj,craziness,noun,n,negative
strongsubj,crazy,anypos,n,negative
strongsubj,credulous,adj,n,negative
weaksubj,crime,noun,n,negative
weaksubj,criminal,noun,n,negative
strongsubj,cringe,verb,y,negative
strongsubj,cripple,verb,y,negative
strongsubj,crippling,adj,n,negative
weaksubj,crisis,adj,n,negative
weaksubj,crisis,noun,n,negative
strongsubj,critic,noun,n,negative
strongsubj,critical,anypos,y,negative
strongsubj,criticism,adj,n,negative
strongsubj,criticism,noun,n,negative
strongsubj,criticisms,adj,n,negative
strongsubj,criticisms,noun,n,negative
strongsubj,criticize,verb,y,negative
strongsubj,critics,adj,n,negative
strongsubj,critics,noun,n,negative
strongsubj,crook,noun,n,negative
strongsubj,crooked,adj,n,negative
strongsubj,cross,adj,n,negative
weaksubj,crowded,adj,n,negative
weaksubj,crude,adj,n,negative
strongsubj,cruel,adj,n,negative
strongsubj,cruelties,noun,n,negative
strongsubj,cruelty,noun,n,negative
weaksubj,crumble,verb,y,negative
weaksubj,crumple,verb,y,negative
weaksubj,crush,verb,y,negative
weaksubj,crushing,adj,n,negative
strongsubj,cry,verb,y,negative
strongsubj,culpable,adj,n,negative
strongsubj,cumbersome,adj,n,negative
strongsubj,cuplrit,noun,n,negative
strongsubj,curse,noun,n,negative
strongsubj,curse,verb,y,negative
strongsubj,cursed,adj,n,negative
strongsubj,cursed,anypos,n,negative
strongsubj,curses,noun,n,negative
weaksubj,cursory,adj,n,negative
weaksubj,curt,adj,n,negative
strongsubj,cuss,verb,y,negative
weaksubj,cut,verb,y,negative
strongsubj,cutthroat,adj,n,negative
strongsubj,cynical,adj,n,negative
strongsubj,cynicism,noun,n,negative
weaksubj,damage,noun,n,negative
weaksubj,damage,verb,n,negative
weaksubj,damaging,adj,n,negative
strongsubj,damn,adj,n,negative
strongsubj,damn,noun,n,negative
strongsubj,damn,verb,y,negative
strongsubj,damnable,anypos,n,negative
strongsubj,damnably,anypos,n,negative
strongsubj,damnation,anypos,n,negative
strongsubj,damned,anypos,n,negative
strongsubj,damning,anypos,n,negative
weaksubj,danger,adj,n,negative
weaksubj,danger,noun,n,negative
weaksubj,dangerous,adj,n,negative
strongsubj,dangerousness,adj,n,negative
strongsubj,dangerousness,noun,n,negative
strongsubj,dangle,verb,y,negative
weaksubj,dark,adj,n,negative
weaksubj,darken,verb,y,negative
weaksubj,darkness,noun,n,negative
strongsubj,darn,anypos,y,negative
weaksubj,dash,verb,y,negative
strongsubj,dastard,noun,n,negative
strongsubj,dastardly,anypos,y,negative
strongsubj,daunt,verb,y,negative
strongsubj,daunting,anypos,n,negative
strongsubj,dauntingly,anypos,n,negative
strongsubj,dawdle,verb,y,negative
strongsubj,daze,verb,y,negative
strongsubj,dazed,adj,n,negative
weaksubj,dead,adj,n,negative
strongsubj,deadbeat,adj,n,negative
strongsubj,deadlock,noun,n,negative
strongsubj,deadlock,verb,y,negative
weaksubj,deadly,adj,n,negative
strongsubj,deadweight,adj,n,negative
weaksubj,deaf,adj,n,negative
strongsubj,dearth,noun,n,negative
weaksubj,death,noun,n,negative
strongsubj,debacle,noun,n,negative
strongsubj,debase,verb,y,negative
strongsubj,debasement,noun,n,negative
strongsubj,debaser,noun,n,negative
strongsubj,debatable,anypos,n,negative
strongsubj,debate,verb,y,negative
strongsubj,debauch,verb,y,negative
strongsubj,debaucher,noun,n,negative
strongsubj,debauchery,noun,n,negative
weaksubj,debilitate,verb,y,negative
weaksubj,debilitating,adj,n,negative
weaksubj,debility,noun,n,negative
strongsubj,decadence,noun,n,negative
strongsubj,decadent,adj,n,negative
strongsubj,decay,noun,n,negative
strongsubj,decay,verb,y,negative
strongsubj,decayed,anypos,n,negative
strongsubj,deceit,noun,n,negative
strongsubj,deceitful,anypos,n,negative
strongsubj,deceitfully,anypos,n,negative
strongsubj,deceitfulness,anypos,n,negative
strongsubj,deceive,verb,y,negative
strongsubj,deceiver,noun,n,negative
strongsubj,deceivers,noun,n,negative
strongsubj,deceiving,adj,n,negative
strongsubj,deception,adj,n,negative
strongsubj,deception,noun,n,negative
strongsubj,deceptive,adj,n,negative
strongsubj,deceptive,noun,n,negative
strongsubj,deceptively,anypos,n,negative
strongsubj,declaim,verb,y,negative
weaksubj,decline,noun,n,negative
weaksubj,decline,verb,y,negative
weaksubj,declining,adj,n,negative
weaksubj,decrease,noun,n,negative
weaksubj,decrease,verb,y,negative
weaksubj,decreasing,adj,n,negative
weaksubj,decrement,noun,n,negative
strongsubj,decrepit,adj,n,negative
strongsubj,decrepitude,noun,n,negative
strongsubj,decry,verb,y,negative
weaksubj,deep,noun,n,negative
strongsubj,deepening,adj,n,negative
strongsubj,deepening,noun,n,negative
strongsubj,defamation,noun,n,negative
strongsubj,defamations,noun,n,negative
strongsubj,defamatory,anypos,n,negative
strongsubj,defame,verb,y,negative
weaksubj,defeat,noun,n,negative
weaksubj,defeat,verb,y,negative
weaksubj,defect,noun,n,negative
strongsubj,defective,adj,n,negative
weaksubj,defensive,adj,n,negative
strongsubj,defiance,adj,n,negative
strongsubj,defiance,noun,n,negative
strongsubj,defiant,adj,n,negative
strongsubj,defiantly,anypos,n,negative
weaksubj,deficiency,noun,n,negative
weaksubj,deficient,adj,n,negative
strongsubj,defile,verb,y,negative
strongsubj,defiler,noun,n,negative
weaksubj,deform,verb,y,negative
weaksubj,deformed,adj,n,negative
strongsubj,defrauding,adj,n,negative
strongsubj,defrauding,noun,n,negative
strongsubj,defunct,adj,n,negative
strongsubj,defy,verb,y,negative
strongsubj,degenerate,adj,n,negative
strongsubj,degenerate,verb,y,negative
strongsubj,degenerately,anypos,n,negative
strongsubj,degeneration,noun,n,negative
strongsubj,degradation,noun,n,negative
strongsubj,degrade,verb,y,negative
strongsubj,degrading,adj,n,negative
strongsubj,degradingly,anypos,n,negative
strongsubj,dehumanization,noun,n,negative
strongsubj,dehumanize,verb,y,negative
strongsubj,deign,verb,y,negative
strongsubj,deject,verb,y,negative
strongsubj,dejected,adj,n,negative
strongsubj,dejectedly,adj,n,negative
strongsubj,dejection,noun,n,negative
weaksubj,delinquency,noun,n,negative
weaksubj,delinquent,adj,n,negative
strongsubj,delirious,adj,n,negative
strongsubj,delirium,noun,n,negative
strongsubj,delude,verb,y,negative
strongsubj,deluded,adj,n,negative
weaksubj,deluge,noun,n,negative
strongsubj,delusion,adj,n,negative
strongsubj,delusion,noun,n,negative
strongsubj,delusional,adj,n,negative
strongsubj,delusional,anypos,y,negative
strongsubj,delusions,adj,n,negative
strongsubj,delusions,noun,n,negative
strongsubj,demean,verb,y,negative
strongsubj,demeaning,adj,n,negative
strongsubj,demise,noun,n,negative
weaksubj,demolish,verb,y,negative
weaksubj,demolisher,noun,n,negative
strongsubj,demon,noun,n,negative
strongsubj,demonic,adj,n,negative
strongsubj,demonize,anypos,y,negative
strongsubj,demonize,verb,y,negative
strongsubj,demoralize,verb,y,negative
strongsubj,demoralizing,anypos,n,negative
strongsubj,demoralizingly,anypos,n,negative
strongsubj,denial,noun,n,negative
strongsubj,denigrate,verb,y,negative
strongsubj,denounce,verb,y,negative
strongsubj,denunciate,verb,y,negative
strongsubj,denunciation,noun,n,negative
strongsubj,denunciations,noun,n,negative
strongsubj,deny,verb,y,negative
weaksubj,deplete,verb,y,negative
strongsubj,deplorable,adj,n,negative
strongsubj,deplorable,anypos,y,negative
strongsubj,deplorably,anypos,n,negative
strongsubj,deplore,verb,y,negative
strongsubj,deploring,adj,n,negative
strongsubj,deploringly,anypos,n,negative
strongsubj,deprave,verb,y,negative
strongsubj,depraved,adj,n,negative
strongsubj,depravedly,anypos,n,negative
strongsubj,deprecate,verb,y,negative
weaksubj,depress,verb,y,negative
strongsubj,depressed,adj,n,negative
strongsubj,depressing,adj,n,negative
strongsubj,depressing,anypos,n,negative
strongsubj,depressingly,anypos,y,negative
weaksubj,depression,adj,n,negative
weaksubj,depression,noun,n,negative
strongsubj,deprive,verb,y,negative
strongsubj,deprived,adj,n,negative
strongsubj,deride,verb,y,negative
strongsubj,derision,noun,n,negative
strongsubj,derisive,anypos,n,negative
strongsubj,derisively,anypos,n,negative
strongsubj,derisiveness,anypos,n,negative
strongsubj,derogatory,adj,n,negative
strongsubj,desecrate,verb,y,negative
strongsubj,desert,verb,y,negative
strongsubj,desertion,noun,n,negative
strongsubj,desiccate,verb,n,negative
strongsubj,desiccated,adj,n,negative
strongsubj,desolate,adj,n,negative
strongsubj,desolately,anypos,n,negative
strongsubj,desolation,noun,n,negative
strongsubj,despair,noun,n,negative
strongsubj,despair,verb,y,negative
strongsubj,despairing,adj,n,negative
strongsubj,despairingly,anypos,n,negative
strongsubj,desperate,adj,n,negative
strongsubj,desperately,anypos,y,negative
strongsubj,desperation,noun,n,negative
strongsubj,despicable,adj,n,negative
strongsubj,despicably,anypos,y,negative
strongsubj,despise,verb,y,negative
strongsubj,despised,adj,n,negative
strongsubj,despised,anypos,n,negative
strongsubj,despite,anypos,n,negative
strongsubj,despoil,verb,y,negative
strongsubj,despoiler,noun,n,negative
strongsubj,despondence,noun,n,negative
strongsubj,despondency,noun,n,negative
strongsubj,despondent,adj,n,negative
strongsubj,despondently,anypos,n,negative
strongsubj,despot,noun,n,negative
strongsubj,despotic,adj,n,negative
strongsubj,despotism,adj,n,negative
strongsubj,despotism,noun,n,negative
strongsubj,destabilisation,adj,n,negative
strongsubj,destabilisation,noun,n,negative
strongsubj,destitute,adj,n,negative
strongsubj,destitution,noun,n,negative
weaksubj,destroy,verb,y,negative
strongsubj,destroyer,adj,n,negative
strongsubj,destroyer,noun,n,negative
weaksubj,destruction,noun,n,negative
strongsubj,destructive,adj,n,negative
strongsubj,desultory,adj,n,negative
weaksubj,deter,verb,y,negative
weaksubj,deteriorate,adj,n,negative
weaksubj,deteriorating,adj,n,negative
weaksubj,deteriorating,noun,n,negative
weaksubj,deterioration,noun,n,negative
weaksubj,deterrent,anypos,n,negative
strongsubj,detest,verb,y,negative
strongsubj,detestable,anypos,n,negative
strongsubj,detestably,anypos,n,negative
weaksubj,detract,verb,y,negative
weaksubj,detraction,noun,n,negative
strongsubj,detriment,noun,n,negative
strongsubj,detrimental,adj,n,negative
strongsubj,devastate,anypos,y,negative
strongsubj,devastated,anypos,n,negative
strongsubj,devastating,anypos,n,negative
strongsubj,devastatingly,anypos,n,negative
weaksubj,devastation,noun,n,negative
weaksubj,deviate,adj,n,negative
weaksubj,deviate,noun,n,negative
weaksubj,deviate,verb,y,negative
weaksubj,deviation,noun,n,negative
strongsubj,devil,noun,n,negative
strongsubj,devilish,adj,n,negative
strongsubj,devilishly,anypos,n,negative
strongsubj,devilment,noun,n,negative
strongsubj,devilry,noun,n,negative
strongsubj,devious,anypos,n,negative
strongsubj,deviously,anypos,n,negative
strongsubj,deviousness,noun,n,negative
strongsubj,devoid,adj,n,negative
strongsubj,diabolic,adj,n,negative
strongsubj,diabolical,adj,n,negative
strongsubj,diabolically,adverb,n,negative
strongsubj,diametrically,adverb,n,negative
strongsubj,diatribe,anypos,n,negative
strongsubj,diatribes,anypos,n,negative
weaksubj,dictator,noun,n,negative
weaksubj,dictatorial,adj,n,negative
weaksubj,differ,verb,y,negative
weaksubj,difficult,adj,n,negative
weaksubj,difficulties,adj,n,negative
weaksubj,difficulties,noun,n,negative
strongsubj,difficulty,adj,n,negative
strongsubj,difficulty,noun,n,negative
strongsubj,diffidence,adj,n,negative
strongsubj,diffidence,noun,n,negative
weaksubj,dig,noun,n,negative
strongsubj,digress,verb,y,negative
strongsubj,dilapidated,adj,n,negative
weaksubj,dilemma,adj,n,negative
weaksubj,dilemma,noun,n,negative
strongsubj,dillydally,verb,y,negative
strongsubj,dim,adj,n,negative
weaksubj,dim,anypos,y,negative
weaksubj,diminish,verb,y,negative
weaksubj,diminishing,adj,n,negative
weaksubj,din,noun,n,negative
weaksubj,dinky,adj,n,negative
strongsubj,dire,adj,n,negative
strongsubj,direly,anypos,n,negative
strongsubj,direness,noun,n,negative
weaksubj,dirt,noun,n,negative
weaksubj,dirty,adj,n,negative
weaksubj,dirty,anypos,y,negative
weaksubj,disable,verb,y,negative
weaksubj,disabled,adj,n,negative
strongsubj,disaccord,noun,n,negative
strongsubj,disadvantage,noun,n,negative
weaksubj,disadvantaged,adj,n,negative
strongsubj,disadvantageous,adj,n,negative
strongsubj,disadvantageous,noun,n,negative
strongsubj,disaffect,verb,y,negative
strongsubj,disaffected,adj,n,negative
strongsubj,disaffirm,verb,y,negative
strongsubj,disagree,verb,y,negative
strongsubj,disagreeable,anypos,y,negative
strongsubj,disagreeably,anypos,y,negative
strongsubj,disagreement,adj,n,negative
strongsubj,disagreement,noun,n,negative
strongsubj,disallow,verb,y,negative
strongsubj,disappoint,verb,y,negative
strongsubj,disappointed,adj,n,negative
strongsubj,disappointing,anypos,n,negative
strongsubj,disappointingly,anypos,y,negative
strongsubj,disappointment,adj,n,negative
strongsubj,disappointment,noun,n,negative
strongsubj,disapprobation,noun,n,negative
strongsubj,disapproval,adj,n,negative
strongsubj,disapproval,noun,n,negative
strongsubj,disapprove,anypos,y,negative
strongsubj,disapproving,anypos,n,negative
weaksubj,disarm,verb,y,negative
strongsubj,disarray,adj,n,negative
strongsubj,disarray,noun,n,negative
strongsubj,disaster,noun,n,negative
strongsubj,disastrous,adj,n,negative
strongsubj,disastrously,anypos,n,negative
strongsubj,disavow,verb,y,negative
strongsubj,disavowal,noun,n,negative
strongsubj,disbelief,noun,n,negative
strongsubj,disbelieve,verb,y,negative
strongsubj,disbeliever,noun,n,negative
strongsubj,disclaim,verb,y,negative
strongsubj,discombobulate,verb,y,negative
strongsubj,discomfit,verb,y,negative
strongsubj,discomfititure,noun,n,negative
weaksubj,discomfort,noun,n,negative
weaksubj,discompose,verb,y,negative
strongsubj,disconcert,verb,y,negative
strongsubj,disconcerted,adj,n,negative
strongsubj,disconcerting,anypos,n,negative
strongsubj,disconcertingly,anypos,n,negative
strongsubj,disconsolate,adj,n,negative
strongsubj,disconsolately,adverb,n,negative
strongsubj,disconsolation,noun,n,negative
strongsubj,discontent,adj,n,negative
strongsubj,discontent,noun,n,negative
strongsubj,discontented,adj,n,negative
strongsubj,discontentedly,adverb,n,negative
strongsubj,discontinuity,adj,n,negative
strongsubj,discontinuity,noun,n,negative
strongsubj,discord,noun,n,negative
strongsubj,discordance,noun,n,negative
strongsubj,discordant,adj,n,negative
strongsubj,discountenance,noun,n,negative
strongsubj,discourage,verb,y,negative
strongsubj,discouragement,noun,n,negative
strongsubj,discouraging,anypos,n,negative
strongsubj,discouragingly,anypos,n,negative
strongsubj,discourteous,adj,n,negative
strongsubj,discourteously,adj,n,negative
strongsubj,discredit,verb,y,negative
weaksubj,discrepant,adj,n,negative
weaksubj,discriminate,verb,y,negative
weaksubj,discrimination,adj,n,negative
weaksubj,discrimination,noun,n,negative
strongsubj,discriminatory,adj,n,negative
strongsubj,disdain,noun,n,negative
strongsubj,disdain,verb,y,negative
strongsubj,disdainful,anypos,n,negative
strongsubj,disdainfully,anypos,n,negative
weaksubj,disease,noun,n,negative
weaksubj,diseased,adj,n,negative
strongsubj,disfavor,verb,y,negative
strongsubj,disgrace,noun,n,negative
strongsubj,disgrace,verb,y,negative
strongsubj,disgraced,adj,n,negative
strongsubj,disgraceful,anypos,n,negative
strongsubj,disgracefully,anypos,n,negative
strongsubj,disgruntle,verb,y,negative
strongsubj,disgruntled,adj,n,negative
strongsubj,disgust,noun,n,negative
strongsubj,disgust,verb,y,negative
strongsubj,disgusted,adj,n,negative
strongsubj,disgustedly,anypos,n,negative
strongsubj,disgustful,adj,n,negative
strongsubj,disgustfully,anypos,n,negative
strongsubj,disgusting,anypos,n,negative
strongsubj,disgustingly,anypos,n,negative
strongsubj,dishearten,verb,y,negative
strongsubj,disheartening,anypos,n,negative
strongsubj,dishearteningly,anypos,n,negative
strongsubj,dishonest,adj,n,negative
strongsubj,dishonest,noun,n,negative
strongsubj,dishonestly,anypos,n,negative
strongsubj,dishonesty,noun,n,negative
strongsubj,dishonor,noun,n,negative
